Mol,HFE,Temp,hnc_w_40,hnc_w_80,hnc_w_120,hnc_w_160,hnc_w_200,hnc_w_240,hnc_w_280,hnc_w_320,hnc_w_360,hnc_w_400,hnc_w_440,hnc_w_480,hnc_w_520,hnc_w_560,hnc_w_600,hnc_w_640,hnc_w_680,hnc_w_720,hnc_w_760,hnc_w_800,hnc_w_840,hnc_w_880,hnc_w_920,hnc_w_960,hnc_w_1000,hnc_w_1040,hnc_w_1080,hnc_w_1120,hnc_w_1160,hnc_w_1200,hnc_w_1240,hnc_w_1280,hnc_w_1320,hnc_w_1360,hnc_w_1400,hnc_w_1440,hnc_w_1480,hnc_w_1520,hnc_w_1560,hnc_w_1600,hnc_w_1640,hnc_w_1680,hnc_w_1720,hnc_w_1760,hnc_w_1800,hnc_w_1840,hnc_w_1880,hnc_w_1920,hnc_w_1960,hnc_w_2000,hnc_w_2040,hnc_w_2080,hnc_w_2120,hnc_w_2160,hnc_w_2200,hnc_w_2240,hnc_w_2280,hnc_w_2320,hnc_w_2360,hnc_w_2400,hnc_w_2440,hnc_w_2480,hnc_w_2520,hnc_w_2560,hnc_w_2600,hnc_w_2640,hnc_w_2680,hnc_w_2720,hnc_w_2760,hnc_w_2800,hnc_w_2840,hnc_w_2880,hnc_w_2920,hnc_w_2960,hnc_w_3000,hnc_w_3040,hnc_w_3080,hnc_w_3120,hnc_w_3160,hnc_w_3200,hnc_w_3240,hnc_w_3280,hnc_w_3320,hnc_w_3360,hnc_w_3400,hnc_w_3440,hnc_w_3480,hnc_w_3520,hnc_w_3560,hnc_w_3600,hnc_w_3640,hnc_w_3680,hnc_w_3720,hnc_w_3760,hnc_w_3800,hnc_w_3840,hnc_w_3880,hnc_w_3920,hnc_w_3960,hnc_w_4000,hnc_w_4040,hnc_w_4080,hnc_w_4120,hnc_w_4160,hnc_w_4200,hnc_w_4240,hnc_w_4280,hnc_w_4320,hnc_w_4360,hnc_w_4400,hnc_w_4440,hnc_w_4480,hnc_w_4520,hnc_w_4560,hnc_w_4600,hnc_w_4640,hnc_w_4680,hnc_w_4720,hnc_w_4760,hnc_w_4800,hnc_w_4840,hnc_w_4880,hnc_w_4920,hnc_w_4960,hnc_w_5000,hnc_w_5040,hnc_w_5080,hnc_w_5120,hnc_w_5160,hnc_w_5200,hnc_w_5240,hnc_w_5280,hnc_w_5320,hnc_w_5360,hnc_w_5400,hnc_w_5440,hnc_w_5480,hnc_w_5520,hnc_w_5560,hnc_w_5600,hnc_w_5640,hnc_w_5680,hnc_w_5720,hnc_w_5760,hnc_w_5800,hnc_w_5840,hnc_w_5880,hnc_w_5920,hnc_w_5960,hnc_w_6000,hnc_w_6040,hnc_w_6080,hnc_w_6120,hnc_w_6160,hnc_w_6200,hnc_w_6240,hnc_w_6280,hnc_w_6320,hnc_w_6360,hnc_w_6400
0120met_chloroform,-7.35,298,0.016819118,0.067963471,0.152928461,0.270885839,0.420742785,0.601223359,0.810964234,1.048544243,1.312446162,1.600979924,1.912251135,2.244270748,2.595233191,2.963804904,3.349254753,3.751324289,4.169932326,4.604762656,5.054885204,5.518565274,5.993569397,6.477433995,6.967588194,7.461465416,7.956587745,8.450797741,8.942437481,9.430565721,9.914991267,10.39591221,10.87342439,11.34750127,11.82080699,12.30773699,12.83508648,13.41839632,14.04459846,14.68385823,15.30996177,15.90406704,16.41355087,16.68347739,16.52970231,15.94609591,15.15443643,14.56633881,14.21081212,13.98456822,13.77786794,13.47417279,12.98380334,12.28214858,11.41648268,10.47851169,9.566848187,8.751904632,8.069537681,7.534412869,7.113371946,6.72335803,6.257401954,5.624472806,4.782181873,3.744135055,2.563702004,1.309362057,0.047473046,-1.16437003,-2.283466782,-3.276534973,-4.122881734,-4.827634347,-5.399974187,-5.855407788,-6.209773289,-6.477694754,-6.671889112,-6.803469079,-6.883058984,-6.919417804,-6.918530343,-6.885010028,-6.823324101,-6.736974936,-6.627104622,-6.4936998,-6.332270938,-6.134289178,-5.896135048,-5.617795346,-5.299842554,-4.944289211,-4.555332033,-4.140420297,-3.709299369,-3.27395253,-2.848169335,-2.446578374,-2.082456783,-1.76604058,-1.504288681,-1.300357503,-1.153428859,-1.059256113,-1.012670062,-1.007455968,-1.036645644,-1.093232536,-1.169920002,-1.260213842,-1.359416914,-1.464421738,-1.572772173,-1.682223888,-1.790209255,-1.894886328,-1.994953217,-2.08931822,-2.177207897,-2.258373526,-2.333808668,-2.404364802,-2.470142919,-2.530004752,-2.582214385,-2.625181786,-2.658106381,-2.680630836,-2.692692229,-2.69435871,-2.685843699,-2.667490532,-2.639795451,-2.603075807,-2.557170286,-2.502156146,-2.437966158,-2.364962551,-2.283681818,-2.194955694,-2.099717713,-1.999113742,-1.894475358,-1.78715822,-1.678574617,-1.570164107,-1.463334179,-1.359414284,-1.259519992,-1.164591694,-1.075450666,-0.992701384,-0.917009564,-0.848547999,-0.7870274,-0.731783927,-0.681989399,-0.636853975,-0.595666247,-0.557870054
0149mor_chloroform,-6.72,298,0.015652908,0.063454432,0.143611319,0.256415299,0.401961741,0.579959338,0.789669363,1.029874459,1.299068038,1.595772129,1.918739703,2.266870174,2.638942186,3.033893821,3.451090623,3.89019567,4.350809507,4.832084137,5.332325791,5.84859753,6.377472038,6.915540574,7.459613853,8.006816471,8.554685328,9.101402377,9.64610752,10.18911401,10.73218011,11.27548853,11.80284044,12.28094154,12.71077248,13.15050647,13.66928261,14.29223301,14.95845056,15.33564043,14.68906256,12.75387902,11.24093001,10.40695377,9.857918384,9.393642284,9.066243055,9.019331915,9.307478478,9.845214639,10.4154532,10.81833705,10.92090635,10.61435498,9.962315799,9.116002863,8.234265194,7.444083575,6.823309721,6.39937674,6.147688698,6.000603807,5.860045939,5.622521377,5.227709755,4.671699648,3.980204604,3.190079243,2.33664197,1.448126396,0.548681333,-0.337019367,-1.192039074,-2.00694898,-2.776463674,-3.497476212,-4.165328707,-4.777970663,-5.3328625,-5.826530064,-6.256698653,-6.6271497,-6.946360321,-7.218150333,-7.441765114,-7.615921851,-7.735214808,-7.796554461,-7.790533644,-7.706652154,-7.539676011,-7.284943951,-6.942461788,-6.526191265,-6.055358978,-5.547658482,-5.015949952,-4.46719449,-3.914152748,-3.379499384,-2.880530535,-2.426224845,-2.019456263,-1.659400029,-1.342498937,-1.063306806,-0.81534656,-0.593771307,-0.396605519,-0.221555655,-0.064321635,0.078061163,0.206919649,0.322104781,0.422671342,0.506291879,0.568804455,0.60764282,0.623183484,0.615763381,0.585495997,0.532219267,0.45579051,0.356034752,0.232829775,0.086137508,-0.083955062,-0.276905558,-0.491217553,-0.72400952,-0.972166827,-1.230990415,-1.495470107,-1.760234111,-2.019159931,-2.266370351,-2.496565659,-2.704109671,-2.88494041,-3.03615963,-3.156952554,-3.247815276,-3.310056775,-3.345406889,-3.355917802,-3.343902187,-3.31175625,-3.261673962,-3.195838761,-3.116320866,-3.025044904,-2.923642859,-2.813620747,-2.696337885,-2.572932474,-2.444299939,-2.311281745,-2.174028141,-2.032310926,-1.885829861,-1.734315559,-1.577700527
0101pen_chloroform,-7.36,298,0.03029911,0.122745218,0.277188059,0.492898277,0.7682752,1.100813135,1.4872801,1.924039542,2.407098713,2.932072875,3.494479086,4.090516774,4.717984275,5.376263372,6.065612235,6.78627389,7.537580775,8.317446863,9.122302293,9.947380897,10.78698308,11.63494853,12.48526689,13.33249915,14.17216142,15.0012018,15.81823376,16.62337121,17.41762835,18.20218375,18.97776898,19.74589746,20.51612264,21.31476541,22.17022751,23.07248759,23.96509913,24.75733623,25.16282734,24.51711691,22.41236414,19.58468776,17.49577315,16.36040343,16.04702665,16.30224255,16.9412338,17.78723073,18.62387642,19.20489332,19.27041149,18.7238745,17.66265042,16.27474345,14.77336591,13.35454378,12.1455791,11.18340167,10.43450603,9.822419781,9.254364731,8.639667878,7.900273515,6.984449375,5.885999392,4.633275543,3.257090516,1.803126002,0.332591011,-1.110823203,-2.485953078,-3.769600076,-4.954819373,-6.038621083,-7.01929507,-7.89700394,-8.673824085,-9.355437869,-9.948566168,-10.4599189,-10.89706577,-11.26858088,-11.57360206,-11.80155281,-11.94325877,-11.98301934,-11.90656807,-11.70575985,-11.38135376,-10.94067273,-10.39449855,-9.760523038,-9.06407218,-8.340882476,-7.622446255,-6.934539522,-6.298421678,-5.7310549,-5.243022474,-4.837107367,-4.509258927,-4.250409939,-4.048964438,-3.894703742,-3.777949637,-3.688054897,-3.614096763,-3.546818248,-3.479726926,-3.408812109,-3.33155184,-3.248093779,-3.159575587,-3.067287066,-2.97039989,-2.86437689,-2.744183406,-2.607414125,-2.456480665,-2.294847224,-2.127707431,-1.961300868,-1.80490196,-1.665018625,-1.544331645,-1.444276308,-1.364714292,-1.305266234,-1.266137406,-1.248044741,-1.250513507,-1.272905023,-1.313967221,-1.371767442,-1.44381227,-1.526922341,-1.616879824,-1.708811264,-1.798653475,-1.883942393,-1.963756597,-2.03742006,-2.103843271,-2.161199615,-2.208014158,-2.243848821,-2.267928803,-2.279892734,-2.280493533,-2.270507074,-2.250961831,-2.222908938,-2.187102173,-2.14400062,-2.094107351,-2.038161342,-1.977157267,-1.912280241,-1.844815617,-1.77607445
0230eth_chloroform,-7.72,298,0.018645233,0.075499961,0.17039135,0.302863541,0.472121929,0.677036062,0.916199781,1.187959484,1.490459461,1.821667724,2.179361235,2.561266332,2.965363872,3.390229414,3.835206057,4.300258702,4.785525086,5.29070316,5.814570895,6.354847421,6.908584546,7.472584007,8.043567658,8.618445493,9.194379885,9.76905093,10.34085022,10.90905562,11.47387393,12.03605866,12.59621335,13.15446906,13.7125179,14.28171215,14.8851729,15.53642156,16.22211943,16.91377505,17.58785449,18.2249794,18.7407291,18.87109611,18.30415844,17.05526594,15.54268238,14.39789587,13.88497949,13.77816791,13.85287803,13.8974303,13.74897439,13.33661443,12.69068468,11.89783381,11.05123473,10.24043809,9.5426575,8.987764132,8.540354828,8.109562527,7.582532329,6.872189474,5.949256171,4.842463311,3.61414837,2.332254943,1.055977847,-0.165472352,-1.29439616,-2.310421944,-3.196837826,-3.947886458,-4.576543623,-5.097877146,-5.526234608,-5.874999569,-6.15650041,-6.382973707,-6.565296691,-6.712687606,-6.83246782,-6.928621368,-7.003432032,-7.059871961,-7.100885792,-7.126592554,-7.131699344,-7.10739032,-7.045563367,-6.939159447,-6.785192547,-6.584717914,-6.338651002,-6.048517245,-5.720906441,-5.367740589,-5.005872946,-4.65268734,-4.321120035,-4.020157425,-3.756693883,-3.53627085,-3.360946762,-3.22772612,-3.130668733,-3.062629655,-3.016058074,-2.98407437,-2.960769713,-2.9424255,-2.92724884,-2.91383619,-2.900103501,-2.883305495,-2.861409687,-2.83257601,-2.795481335,-2.749310157,-2.694447921,-2.632899407,-2.567367344,-2.499944003,-2.432731238,-2.367545643,-2.305482173,-2.246936202,-2.191935187,-2.140492765,-2.092409991,-2.047378267,-2.004669033,-1.96321212,-1.921674384,-1.878499422,-1.832241858,-1.781941887,-1.727207227,-1.668401381,-1.606709058,-1.543187988,-1.479092549,-1.415737709,-1.354458943,-1.296424425,-1.242448167,-1.193160518,-1.148903316,-1.109646605,-1.074947053,-1.044346956,-1.017511759,-0.994523848,-0.975600538,-0.960710631,-0.949518598,-0.941561448,-0.936103774,-0.931979743,-0.927919799,-0.922778505
0068ani_chloroform,-6.24,298,0.015936412,0.064396878,0.144983977,0.25724171,0.40070729,0.574742134,0.778429349,1.010527754,1.2696216,1.554551028,1.864328139,2.198050263,2.55471404,2.933273915,3.333024418,3.753704263,4.195744801,4.660074741,5.146612138,5.653992502,6.180059348,6.722122641,7.277286961,7.842736674,8.415822917,8.994060412,9.575319405,10.15820291,10.74217723,11.32709933,11.91258962,12.49800462,13.08586404,13.69343716,14.3561327,15.09659958,15.80588144,15.75332775,13.57414657,10.49669811,8.892777143,8.352908044,8.551256344,9.243956176,10.24893806,11.4310518,12.67761209,13.87314995,14.88804971,15.5934823,15.89551842,15.74714425,15.18582669,14.38941784,13.54299453,12.80023955,12.25809931,11.94716317,11.82707222,11.78645141,11.6517823,11.24584208,10.48486442,9.370436003,7.966051757,6.363006638,4.652441182,2.919926438,1.239947745,-0.325628745,-1.752285116,-3.034505627,-4.171879822,-5.172889052,-6.048865223,-6.810473359,-7.463049089,-8.011215621,-8.464655458,-8.836821203,-9.140239783,-9.380960016,-9.558359082,-9.667473398,-9.699121259,-9.645337357,-9.49607096,-9.251332166,-8.916207815,-8.501718396,-8.019895044,-7.47867204,-6.888786483,-6.263237213,-5.614797802,-4.958188042,-4.310436399,-3.689409083,-3.112255314,-2.592533999,-2.13838774,-1.752871148,-1.433610273,-1.175285007,-0.971390248,-0.815425207,-0.701802835,-0.625868893,-0.583286427,-0.570135817,-0.581498865,-0.612535139,-0.660609393,-0.725499141,-0.809604911,-0.913738149,-1.035077826,-1.168652753,-1.307786624,-1.447831839,-1.585618142,-1.719331219,-1.848937452,-1.976948187,-2.105598498,-2.235434266,-2.365233718,-2.493260353,-2.61816815,-2.737846191,-2.85032946,-2.952508849,-3.041095502,-3.113418153,-3.167348094,-3.201210048,-3.213275017,-3.202550596,-3.168884062,-3.112422835,-3.034047832,-2.935649589,-2.819876051,-2.690687655,-2.551167581,-2.403028967,-2.247662168,-2.086261467,-1.919779164,-1.749132961,-1.575299957,-1.399298292,-1.222203662,-1.045242675,-0.86976819,-0.697274917,-0.529436426,-0.368336318,-0.216059631,-0.073877894
0046eth_chloroform,-5.98,298,0.012356668,0.050056247,0.112977568,0.200661784,0.312282601,0.446844478,0.6033343,0.780727433,0.977993252,1.194081201,1.427810448,1.677855304,1.942984112,2.222179548,2.514574459,2.819257413,3.135146977,3.461022306,3.79559732,4.137687268,4.486186315,4.839885221,5.197309401,5.557039691,5.917668899,6.278506411,6.640462892,7.006239703,7.377480409,7.68045423,7.558201524,6.787393142,5.895072049,5.533597863,5.868402837,6.713037359,7.813394422,8.976255155,10.05190222,10.69198397,10.12486469,7.82507197,4.470605031,1.993142434,0.758343655,0.409336325,0.671487211,1.32232976,2.170766524,3.048241003,3.819500791,4.402329404,4.738711864,4.856268183,4.825878754,4.724899891,4.649690212,4.644598639,4.697238363,4.770795243,4.833993356,4.873590819,4.886525514,4.859105417,4.777548255,4.635598012,4.412339749,4.100212517,3.706977247,3.243437393,2.728295616,2.181654966,1.631553051,1.094257082,0.573328107,0.067972231,-0.419906597,-0.888734957,-1.338369611,-1.764003705,-2.152946723,-2.494120885,-2.782830933,-3.017385053,-3.191507229,-3.297332428,-3.326355709,-3.27347497,-3.139501682,-2.934682262,-2.677047452,-2.38384441,-2.071116389,-1.758567732,-1.471811891,-1.240034096,-1.09027125,-1.03507965,-1.070555837,-1.188649824,-1.385540346,-1.65206052,-1.974583369,-2.336731783,-2.719218292,-3.102130826,-3.468412345,-3.805659713,-4.104665088,-4.357465117,-4.55925942,-4.707556342,-4.802559111,-4.844485939,-4.833059342,-4.769015383,-4.655137261,-4.496981188,-4.302040775,-4.078889171,-3.836183414,-3.581529274,-3.321141873,-3.060303779,-2.803870802,-2.55584257,-2.320029999,-2.098771949,-1.891411165,-1.696296186,-1.511445998,-1.33476488,-1.164304937,-0.998073902,-0.834298429,-0.671481119,-0.508592219,-0.345331523,-0.181946675,-0.019399488,0.14098757,0.297337112,0.447726295,0.590127446,0.722485347,0.842999965,0.949986327,1.041891408,1.117582093,1.176334799,1.217826074,1.242142089,1.249797762,1.241754614,1.219427862,1.184558109,1.139082346,1.084995306,1.024146764,0.958114856
n191_chloroform,-14.28,298,0.013241314,0.05345774,0.120109128,0.2123152,0.328947662,0.468712242,0.630268409,0.812253619,1.013376832,1.232455507,1.468397467,1.720210271,1.987111275,2.268700763,2.56501408,2.876380298,3.203198422,3.545680759,3.90368079,4.276551854,4.663350737,5.062878012,5.473872468,5.895462986,6.327112265,6.768472773,7.219275524,7.679289295,8.148067693,8.614335951,9.005884895,9.218943178,9.290548265,9.378613623,9.599896272,9.981091979,10.49671172,11.09736056,11.65218623,11.79383675,11.05463012,9.361214727,7.275695797,5.647230838,4.453671824,3.715080498,3.531365571,3.961758406,4.95468351,6.348093038,7.921744559,9.466654172,10.83595768,11.95873173,12.80864257,13.43236019,13.8915505,14.21371624,14.3751391,14.32648079,14.03115533,13.48438515,12.70889038,11.76371518,10.6648187,9.398003048,7.975622057,6.435425478,4.825768465,3.188386065,1.559555356,-0.024510614,-1.53180319,-2.933874159,-4.209698811,-5.350031648,-6.35398954,-7.224858043,-7.967622394,-8.582516372,-9.064266031,-9.424947353,-9.668222626,-9.801642259,-9.828116518,-9.742430727,-9.531557708,-9.183129201,-8.697231695,-8.091931079,-7.400022446,-6.655948081,-5.886564646,-5.117310504,-4.380278017,-3.714751492,-3.160428473,-2.74941696,-2.501783892,-2.421082855,-2.496989557,-2.710488937,-3.031862243,-3.423557334,-3.848666759,-4.273501771,-4.669101623,-5.012921561,-5.288680742,-5.48746832,-5.609763787,-5.666466667,-5.671296756,-5.635362026,-5.561977963,-5.448703772,-5.293238874,-5.096747192,-4.863696333,-4.600529826,-4.312976679,-4.006108571,-3.686848856,-3.365769624,-3.054822703,-2.762956161,-2.497077155,-2.262554134,-2.063012715,-1.901432356,-1.777332354,-1.684718611,-1.615097159,-1.560536536,-1.51738954,-1.48349663,-1.456274034,-1.433301475,-1.412069122,-1.389905605,-1.366405678,-1.341674188,-1.315234535,-1.284845781,-1.247815545,-1.201651112,-1.144274225,-1.074105494,-0.990155993,-0.892205561,-0.781316502,-0.659087489,-0.527762353,-0.390182013,-0.249504668,-0.109088906,0.027814053,0.158592255,0.280975703,0.393050727
0048pro_chloroform,-4.28,298,0.016508242,0.066878807,0.151027978,0.268551233,0.418597394,0.599936354,0.811064871,1.050331043,1.316020874,1.606348556,1.919339613,2.252959546,2.605505323,2.975983341,3.363990293,3.76908475,4.190272788,4.625642439,5.072414975,5.527317228,5.986883806,6.44756044,6.905900587,7.358880401,7.803801786,8.23886273,8.663878587,9.080434437,9.489674507,9.840918623,9.900005418,9.546816475,9.14939563,9.117463988,9.526166414,10.23508116,11.06467802,11.88357688,12.6034522,13.03668374,12.76575317,11.52091289,9.744159931,8.578736952,8.00944506,7.852252081,7.967039239,8.231607637,8.51573953,8.674508247,8.581640378,8.180613423,7.503658391,6.643128944,5.690261493,4.775185016,4.001463593,3.415706543,3.008162503,2.731936587,2.52768573,2.343308215,2.142138117,1.89531099,1.58767426,1.226800857,0.817248177,0.373596578,-0.086056349,-0.547025207,-0.985308824,-1.381663852,-1.735185896,-2.051858789,-2.337779114,-2.596490236,-2.831502145,-3.044041114,-3.234418469,-3.40194589,-3.543059725,-3.65585596,-3.740587925,-3.796820158,-3.824952283,-3.825664143,-3.797479384,-3.732675402,-3.625941892,-3.471865099,-3.267961707,-3.017740869,-2.732175225,-2.42822931,-2.126366685,-1.851178021,-1.623900644,-1.459260469,-1.365513735,-1.344183471,-1.390666377,-1.495298674,-1.645529348,-1.827080194,-2.024813872,-2.22493072,-2.41633233,-2.591251183,-2.745821486,-2.879092343,-2.990898797,-3.080770635,-3.148675854,-3.193364843,-3.21257304,-3.204332534,-3.167829622,-3.103607512,-3.013495366,-2.900396493,-2.768261488,-2.621548791,-2.464287059,-2.300234735,-2.132763521,-1.964977415,-1.799419376,-1.63792175,-1.481816351,-1.333427341,-1.193374754,-1.061874191,-0.939197702,-0.82544158,-0.720631772,-0.624768257,-0.537850813,-0.459923064,-0.391052835,-0.331273981,-0.280641046,-0.239137072,-0.206053158,-0.180473738,-0.16135802,-0.147585146,-0.138014503,-0.131676858,-0.127541129,-0.124676422,-0.122269204,-0.11973284,-0.116741991,-0.113152611,-0.108876962,-0.103759875,-0.097591546,-0.090197286,-0.081587224,-0.071974746
0579pyy_chloroform,-5.5,298,0.010864027,0.043955312,0.099095489,0.175955311,0.274076752,0.392896721,0.531685611,0.689445944,0.864865116,1.056330564,1.26200785,1.479944046,1.708195687,1.945035324,2.189249466,2.440380404,2.698741518,2.965132959,3.240411286,3.525134868,3.819529429,4.123662469,4.437638963,4.761648031,5.095831809,5.440250001,5.795124942,6.161101092,6.539132714,6.924059793,7.275520903,7.532495678,7.713674383,7.917043788,8.228396896,8.674806001,9.233566769,9.860678342,10.51421583,11.15911108,11.72800475,12.05334149,11.93624505,11.35199935,10.50205884,9.657174779,9.054672989,8.67140665,8.396427946,8.135326937,7.823296893,7.438055836,6.996579083,6.533139196,6.074325641,5.660096124,5.324525894,5.084249846,4.916380707,4.758251514,4.52743047,4.154391146,3.607404725,2.896703382,2.059636133,1.144955431,0.200284746,-0.733420567,-1.623131273,-2.4445081,-3.183217911,-3.824707859,-4.360298988,-4.792409164,-5.12816768,-5.377894294,-5.553407799,-5.666162522,-5.725621149,-5.738323597,-5.706471723,-5.631062293,-5.513220719,-5.352796124,-5.149475421,-4.905141859,-4.619686609,-4.292068588,-3.920789722,-3.504826265,-3.045606156,-2.54813675,-2.020441404,-1.473329996,-0.92068969,-0.379432038,0.131127495,0.59157144,0.985203455,1.30020545,1.530918809,1.677477106,1.744482388,1.739618319,1.673078883,1.554463401,1.392662797,1.196658481,0.975098574,0.735834338,0.485276471,0.228921589,-0.028502063,-0.282865442,-0.529935225,-0.765217098,-0.98476873,-1.186189757,-1.368981872,-1.534401672,-1.684774872,-1.822972987,-1.95191386,-2.074205324,-2.192242403,-2.308306086,-2.423343428,-2.536580809,-2.647315803,-2.75436829,-2.855816695,-2.949293758,-3.03218261,-3.101910356,-3.156211122,-3.193310093,-3.2120001,-3.211624207,-3.192058602,-3.153698919,-3.09742861,-3.024591244,-2.937050137,-2.836880484,-2.726252576,-2.607444713,-2.482898614,-2.354455491,-2.223567876,-2.091437844,-1.959007683,-1.826909643,-1.695465501,-1.564809801,-1.434888889,-1.305520498,-1.176476622,-1.047542241,-0.918547773,-0.789412213
0135met_chloroform,-8.3,298,0.018129538,0.073383935,0.165581115,0.294348775,0.459056925,0.658832044,0.892614784,1.15920303,1.457225179,1.785081946,2.140966131,2.52299658,2.929491717,3.359332121,3.812113059,4.287938142,4.786972489,5.309018748,5.853226335,6.417899297,7.000427217,7.597588931,8.205869939,8.821845664,9.442367909,10.06454424,10.68586752,11.30445546,11.91920773,12.5296347,13.13547855,13.73674248,14.33637974,14.94880798,15.59965304,16.30205093,17.04097112,17.78285534,18.46594197,18.95495847,19.09608354,18.88340702,18.48587243,18.15670429,18.02282992,17.99998252,18.03940463,18.10182621,18.12464656,18.02064282,17.71496744,17.18752864,16.48340063,15.6837399,14.87705203,14.12597416,13.43868084,12.77588363,12.07175545,11.2482381,10.23234999,8.976877736,7.483029016,5.803839898,4.000900825,2.158575067,0.362524727,-1.315613595,-2.824393318,-4.134851494,-5.226658284,-6.100300966,-6.779491566,-7.292594954,-7.668872616,-7.934510309,-8.112268595,-8.220825074,-8.275459221,-8.287315433,-8.264743149,-8.214105723,-8.137139165,-8.032234172,-7.896159152,-7.725740293,-7.520819197,-7.285579229,-7.025318556,-6.743285745,-6.441420836,-6.12231875,-5.792039613,-5.460836531,-5.140165693,-4.840741599,-4.571601313,-4.339267378,-4.152136452,-4.015659062,-3.931408992,-3.897130204,-3.907523589,-3.955849071,-4.034872936,-4.137305114,-4.255398161,-4.381341188,-4.507074136,-4.626592233,-4.734574117,-4.826388238,-4.898104641,-4.947398951,-4.973328866,-4.976396329,-4.958315089,-4.921425905,-4.868420836,-4.802535381,-4.725975901,-4.640512753,-4.546679752,-4.444254846,-4.332868036,-4.21254173,-4.083854158,-3.947968976,-3.806216964,-3.659503502,-3.508172646,-3.351932124,-3.19009876,-3.022035087,-2.847942718,-2.668580234,-2.485035979,-2.298200624,-2.10811444,-1.91457688,-1.717999006,-1.519743406,-1.321538853,-1.12558313,-0.93488064,-0.751600936,-0.577141197,-0.412529002,-0.258460158,-0.115558738,0.015421953,0.133586071,0.237969198,0.327680972,0.402396403,0.462445697,0.508968258,0.542978536,0.565185352,0.575891384
0139thi_chloroform,-7.61,298,0.013217763,0.053457786,0.120463127,0.213799897,0.332874585,0.476974422,0.645351286,0.837316332,1.052256635,1.289569548,1.548506837,1.828142109,2.127392722,2.445083948,2.780085034,3.131391738,3.498252103,3.880146977,4.276575646,4.686763663,5.10949814,5.543204788,5.986158108,6.436755012,6.893641754,7.35568377,7.822102205,8.292653594,8.767515804,9.243333297,9.692826831,10.06808627,10.37367192,10.6833994,11.07547477,11.58341519,12.19331369,12.86783441,13.57014423,14.27519912,14.96955825,15.64037488,16.25173758,16.73365906,17.01064858,17.03107848,16.76793466,16.22454298,15.44427324,14.49807705,13.46293077,12.42797524,11.44547963,10.54325041,9.75366223,9.100642508,8.593608074,8.221696045,7.944057707,7.679015796,7.327381871,6.801867509,6.046933979,5.044619697,3.812130836,2.399459924,0.884549874,-0.639340982,-2.048681776,-3.242450811,-4.227029908,-5.021771889,-5.645180359,-6.118102724,-6.462873261,-6.705544547,-6.862445858,-6.946986788,-6.970559117,-6.942788918,-6.872529485,-6.767877007,-6.635317322,-6.479880367,-6.305785123,-6.114624394,-5.905963441,-5.678843098,-5.432831425,-5.168124692,-4.884467022,-4.581476178,-4.25806263,-3.9145911,-3.553286982,-3.178819034,-2.799129176,-2.42561385,-2.071264011,-1.750399383,-1.476281146,-1.259542641,-1.107256658,-1.022774375,-1.004726399,-1.046732461,-1.142175557,-1.28277411,-1.457127871,-1.653193558,-1.859345185,-2.065067784,-2.262150807,-2.444901065,-2.609322192,-2.752565686,-2.875479815,-2.979412354,-3.065103824,-3.13306445,-3.184186455,-3.220061537,-3.24291824,-3.255171902,-3.25891807,-3.254772087,-3.242313131,-3.220764007,-3.189163153,-3.147203152,-3.095334356,-3.034840877,-2.966739906,-2.891210206,-2.808237157,-2.717977151,-2.621219572,-2.518445045,-2.41034477,-2.297936463,-2.182445579,-2.065176209,-1.947638958,-1.83173459,-1.719246764,-1.611803916,-1.510536103,-1.416116128,-1.328835815,-1.248770241,-1.175843984,-1.109696227,-1.049817247,-0.995712853,-0.94678422,-0.902223365,-0.861264717,-0.823042019,-0.78674642,-0.751802789
